,x1,x2,y1,y2
134659,-66.335627,-66.335527,-33.295012,-33.294912
134678,-68.468138,-68.46803799999999,-33.081031,-33.080931
134703,-60.225233,-60.225133,-33.335784000000004,-33.335684
134735,-68.330066,-68.329966,-34.617717,-34.617616999999996
134802,-60.701036,-60.700936,-31.629484,-31.629384
134880,-64.261489,-64.261389,-27.795112,-27.795012
135204,-59.133164,-59.133064,-37.321674,-37.321574
135381,-65.313295,-65.313195,-43.250075,-43.249975
135445,-65.2226,-65.2225,-26.824144,-26.824044
139363,15.45,15.450099999999999,47.066667,47.066767000000006
140951,11.4,11.4001,47.266667,47.266767
142702,14.3,14.3001,48.3,48.3001
146657,13.033333,13.033433,47.8,47.8001
149599,16.366667,16.366767,48.2,48.200100000000006
150905,138.598633,138.598733,-34.928661,-34.928560999999995
150938,146.923935,146.924035,-36.07494000000001,-36.07484000000001
152164,153.024292,153.024392,-27.47101,-27.47091
152534,145.766251,145.76635100000001,-16.92304,-16.92294
152621,149.13435,149.13445000000002,-35.27603,-35.275929999999995
154465,144.358093,144.358193,-38.153461,-38.153361
154704,153.430878,153.430978,-28.000290000000003,-28.000190000000003
155251,147.331665,147.331765,-42.883209,-42.883109
156937,144.963425,144.963525,-37.813938,-37.813838
157956,151.78448500000005,151.78458500000005,-32.927792,-32.92769199999999
158599,115.861397,115.861497,-31.952240000000003,-31.952140000000004
159856,151.205475,151.205575,-33.861481,-33.861380999999994
160351,146.805695,146.805795,-19.26639,-19.26629
161339,150.893448,150.893548,-34.424,-34.423899999999996
163345,49.882222,49.882322,40.39527800000001,40.395378000000015
173521,17.1855556,17.1856556,44.7758333,44.775933300000005
182374,17.8080556,17.8081556,43.3433333,43.3434333
185607,18.3833333,18.3834333,43.85,43.850100000000005
187624,18.6694444,18.6695444,44.5427778,44.54287780000001
188922,17.9063889,17.9064889,44.2013889,44.2014889
192688,90.3666667,90.3667667,22.7,22.7001
193449,90.9666667,90.96676670000001,24.0666667,24.0667667
195401,90.7166667,90.71676670000001,23.15,23.1501
198311,90.4086111,90.4087111,23.7230556,23.7231556
198891,88.6333333,88.63343330000001,25.6333333,25.6334333
199526,89.83333329999998,89.83343329999998,23.6,23.6001
200104,90.65,90.65010000000001,23.8,23.8001
202157,89.9333333,89.9334333,24.9166667,24.9167667
205021,89.55,89.5501,22.8,22.8001
208581,90.5011111,90.5012111,23.6233333,23.6234333
208651,90.7180556,90.7181556,23.9208333,23.9209333
208758,88.2833333,88.2834333,24.6,24.6001
209466,89.25,89.2501,24.0,24.0001
211478,88.6,88.6001,24.3666667,24.3667667
211735,89.25,89.2501,25.75,25.7501
213021,89.1,89.1001,22.7166667,22.7167667
213353,90.0166667,90.0167667,25.0166667,25.016766699999998
213705,89.7166667,89.71676670000001,24.45,24.4501
215372,90.4058333,90.4059333,23.89,23.8901
216365,4.416667,4.416767,51.216667,51.216767000000004
218048,3.233333,3.2334330000000002,51.216667,51.216767000000004
218097,4.3333330000000005,4.333433,50.833333,50.83343300000001
218440,4.433333,4.433433,50.416667,50.416767
220688,3.716667,3.7167670000000004,51.05,51.0501
224980,5.566667,5.566767,50.633333,50.633433000000004
226408,4.866667,4.866766999999999,50.466667,50.466767000000004
233219,-4.3,-4.2999,11.2,11.200099999999999
238758,-1.5247222,-1.5246222,12.3702778,12.3703778
245134,27.4666667,27.4667667,42.5,42.5001
256587,24.6166667,24.6167667,43.4166667,43.416766700000004
256601,24.75,24.7501,42.15,42.1501
257831,25.9708333,25.9709333,43.8563889,43.8564889
259122,23.3166667,23.3167667,42.6833333,42.683433300000004
259464,25.6419444,25.6420444,42.4327778,42.4328778
261386,27.9166667,27.9167667,43.21666670000001,43.216766700000015
263132,50.5830556,50.583155600000005,26.2361111,26.2362111
263354,29.36,29.3601,-3.3761111000000006,-3.3760111000000004
265311,2.35,2.3501000000000003,6.45,6.4501
266100,2.0666667000000003,2.0667667000000005,7.2,7.2001
266298,2.4333333,2.4334333000000004,6.35,6.350099999999999
266526,1.6669444,1.6670444,9.705,9.7051
267254,2.9386111,2.9387111000000004,11.134166699999998,11.134266699999998
268441,2.6166667,2.6167667000000003,9.35,9.3501
272945,-66.15,-66.1499,-17.3833333,-17.3832333
279504,-68.15,-68.1499,-16.5,-16.4999
281038,-67.15,-67.1499,-17.9833333,-17.983233300000002
282003,-65.7530556,-65.75295559999999,-19.5836111,-19.5835111
283929,-65.25916670000001,-65.2590667,-19.0430556,-19.0429556
284361,-64.75,-64.7499,-21.5166667,-21.5165667
286495,-38.43333300000001,-38.43323300000001,-12.116667,-12.116567
287137,-47.334444,-47.334343999999994,-22.740278,-22.740178
287217,-48.383333,-48.383233,-1.366667,-1.366567
287221,-48.966667,-48.966567,-16.333333,-16.333233
287350,-44.3,-44.299899999999994,-23.0,-22.9999
287602,-51.483333,-51.483233,-23.55,-23.5499
287654,-37.066667,-37.066567,-10.916667,-10.916567
287674,-50.416667,-50.41656699999999,-21.2,-21.1999
287705,-48.0575,-48.057399999999994,-7.16,-7.1599
287748,-36.65,-36.649899999999995,-9.75,-9.7499
287785,-48.166667,-48.16656699999999,-21.783333,-21.783233
287796,-47.383333,-47.383233,-22.366667,-22.366567
287808,-42.333333,-42.333233,-22.883333,-22.883233
287843,-49.416667,-49.41656699999999,-25.583333,-25.583233
288237,-46.562222,-46.562121999999995,-23.124167,-23.124067
289373,-43.766667,-43.766566999999995,-21.233333,-21.233233
289774,-44.18333300000001,-44.18323300000001,-22.533333,-22.533233
289858,-45.0,-44.9999,-12.133333,-12.133233
289947,-48.55,-48.549899999999994,-20.55,-20.5499
290085,-46.883333,-46.883233,-23.516667,-23.516567000000002
290170,-49.066667,-49.066567,-22.316667,-22.316567
290296,-48.483333,-48.483233,-1.45,-1.4499
290328,-43.404654,-43.404554,-22.761995,-22.761895
290377,-43.93333300000001,-43.93323300000001,-19.916667,-19.916567
290530,-44.216667,-44.216567,-19.966667,-19.966567
290583,-50.316667,-50.316567,-21.3,-21.2999
290615,-49.0615,-49.0614,-26.9222,-26.9221
290752,-60.666667,-60.66656699999999,2.816667,2.816767
291339,-48.43333300000001,-48.43323300000001,-22.866667,-22.866567
291377,-46.566667,-46.566567,-22.95,-22.9499
291406,-47.916667,-47.91656699999999,-15.783333,-15.783233000000001
291934,-42.016667,-42.016566999999995,-22.883333,-22.883233
292114,-51.083333,-51.083233,-29.95,-29.9499
292124,-41.1,-41.0999,-20.85,-20.8499
292593,-38.216667,-38.216567,-12.483333,-12.483233
292623,-34.966667,-34.966567,-8.016667,-8.016567
292800,-35.883333,-35.883233,-7.216667,-7.216567
292817,-47.083333,-47.083233,-22.9,-22.8999
292945,-54.61666700000001,-54.616567,-20.45,-20.4499
293013,-41.3,-41.299899999999994,-21.75,-21.7499
293304,-51.18333300000001,-51.18323300000001,-29.933333,-29.933233
293813,-46.833333,-46.833233,-23.516667,-23.516567000000002
293874,-40.416667,-40.41656699999999,-20.266667,-20.266567000000002
294094,-35.966667,-35.966567,-8.283333,-8.283233000000001
294164,-53.466667,-53.466567,-24.95,-24.9499
294217,-47.916667,-47.91656699999999,-1.3,-1.2999
294279,-48.966667,-48.966567,-21.133333,-21.133233
294394,-38.65,-38.649899999999995,-3.7,-3.6999
294448,-43.35,-43.3499,-4.8333330000000005,-4.833233000000001
294452,-51.1785,-51.178399999999996,-29.1689,-29.1688
294733,-52.983333,-52.983233,-27.083333000000003,-27.083233000000003
295132,-40.616667,-40.616566999999996,-19.533333,-19.533233
295256,-49.233333,-49.233233,-25.283333,-25.283233
295658,-43.8,-43.799899999999994,-20.666667,-20.666567
295690,-44.1,-44.0999,-19.916667,-19.916567
295838,-42.633333,-42.633233,-19.516667,-19.516567000000002
296040,-46.93333300000001,-46.93323300000001,-23.616667,-23.616567
296122,-49.383333,-49.383233,-28.666667,-28.666567
296288,-46.416667,-46.41656699999999,-23.883333,-23.883233
296299,-56.083333,-56.083233,-15.583332999999998,-15.583232999999998
296424,-49.25,-49.2499,-25.416667,-25.416567
296749,-46.616667,-46.616566999999996,-23.7,-23.6999
296806,-44.9,-44.899899999999995,-20.15,-20.1499
296959,-54.8,-54.799899999999994,-22.216667,-22.216567
297018,-43.325009,-43.324909,-22.790321,-22.790221
297108,-46.85,-46.8499,-23.65,-23.6499
297401,-44.316667,-44.316567,-19.75,-19.7499
299013,-38.95,-38.9499,-12.25,-12.2499
299106,-46.366667,-46.366566999999996,-23.533333,-23.533233
299308,-48.566667,-48.566567,-27.583333000000003,-27.583233000000003
299430,-41.416667,-41.41656699999999,-3.316667,-3.3165669999999996
299479,-54.583333,-54.583233,-25.55,-25.5499
299515,-47.4,-47.399899999999995,-20.533333,-20.533233
299552,-46.746403,-46.746303,-23.279503,-23.279403
299568,-46.718475,-46.718374999999995,-23.324821,-23.324721
299862,-36.483333,-36.483233,-8.9,-8.8999
300160,-49.266667,-49.266566999999995,-16.666667,-16.666567
300236,-41.93333300000001,-41.93323300000001,-18.85,-18.8499
300331,-50.9933,-50.993199999999995,-29.9426,-29.9425
300424,-51.316667,-51.316567,-30.111111,-30.111011
300559,-40.5,-40.4999,-20.666667,-20.666567
300564,-51.45,-51.4499,-25.383333,-25.383233
300581,-45.18923,-45.18913,-22.815156,-22.815056000000002
300644,-46.266667,-46.266566999999995,-24.0,-23.9999
300647,-46.526175,-46.526075,-23.45068,-23.45058
300847,-47.25,-47.2499,-22.85,-22.8499
301000,-44.066667,-44.066567,-20.033333,-20.033233
301233,-39.033333,-39.033232999999996,-14.816667,-14.816567000000001
301296,-47.483333,-47.483233,-5.533333,-5.533233
301328,-47.233333,-47.233233,-23.083333,-23.083233
301495,-42.533333,-42.533232999999996,-19.5,-19.4999
301713,-42.866667,-42.866566999999996,-22.75,-22.7499
301714,-39.266667,-39.266566999999995,-14.8,-14.799900000000001
301757,-43.77382100000001,-43.77372100000001,-22.870755,-22.870655
301822,-48.65,-48.649899999999995,-26.883333,-26.883233
301927,-46.833333,-46.833233,-23.716667,-23.716567
301963,-48.05,-48.049899999999994,-23.6,-23.5999
301974,-46.93333300000001,-46.93323300000001,-23.55,-23.5499
302068,-46.35,-46.3499,-23.483333,-23.483233
302192,-47.316667,-47.316567,-23.266667,-23.266567000000002
302254,-35.016667,-35.016566999999995,-8.116667,-8.116567
302331,-45.966667,-45.966567,-23.316667,-23.316567
302540,-46.9,-46.899899999999995,-23.516667,-23.516567000000002
302614,-49.066667,-49.066567,-26.483333,-26.483233
302909,-48.55,-48.549899999999994,-22.3,-22.2999
302953,-40.083333,-40.083233,-13.85,-13.8499
303022,-61.966667,-61.966567,-10.833333,-10.833233
303185,-34.866667,-34.866566999999996,-7.116667,-7.116567
303277,-48.833333,-48.833233,-26.3,-26.2999
303467,-39.333333,-39.333233,-7.2,-7.1999
303470,-40.5,-40.4999,-9.5,-9.4999
303528,-43.352778,-43.352678,-21.751667,-21.751567
303568,-46.866667,-46.866566999999996,-23.183333,-23.183233
303785,-50.316667,-50.316567,-27.8,-27.7999
304623,-47.40277800000001,-47.40267800000001,-22.561667,-22.561567
304697,-40.066667,-40.066567,-19.416667,-19.416567
304773,-51.15,-51.149899999999995,-23.3,-23.2999
304941,-47.93333300000001,-47.93323300000001,-16.25,-16.2499
304990,-41.783333,-41.783232999999996,-22.383333,-22.383233
305015,-51.05,-51.049899999999994,0.033333,0.033433000000000004
305063,-35.716667,-35.716567,-9.666667,-9.666567
305165,-43.015278,-43.015178,-22.655556,-22.655456
305400,-60.025278,-60.025178,-3.1133330000000004,-3.113233
305628,-49.116667,-49.116566999999996,-5.35,-5.3499
305657,-38.633333,-38.633233,-3.866667,-3.866567
305874,-49.93333300000001,-49.93323300000001,-22.216667,-22.216567
305892,-51.916667,-51.91656699999999,-23.416667,-23.416567
306290,-46.45,-46.4499,-23.666667,-23.666567
306797,-46.18333300000001,-46.18323300000001,-23.516667,-23.516567000000002
307003,-43.866667,-43.866566999999996,-16.716667,-16.716567
307271,-37.344722,-37.344621999999994,-5.191389,-5.191289
307586,-35.216667,-35.216567,-5.783333,-5.783233
307717,-43.419792,-43.419692,-22.808487,-22.808387
307732,-43.130301,-43.130201,-22.90214,-22.90204
307811,-37.116667,-37.116566999999996,-10.866667,-10.866567
307889,-42.533333,-42.533232999999996,-22.266667,-22.266567000000002
307903,-43.431887,-43.431787,-22.759188,-22.759088000000002
308066,-51.133333,-51.133233,-29.683333,-29.683233
308356,-34.85,-34.8499,-8.016667,-8.016567
308464,-46.783333,-46.783232999999996,-23.566667,-23.566567
308755,-48.666667,-48.66656699999999,-27.633333,-27.633233
308781,-48.27777800000001,-48.27767800000001,-10.222778,-10.222678
309105,-48.5,-48.4999,-25.516667,-25.516567000000002
309235,-41.774722,-41.774621999999994,-2.909167,-2.909067
309239,-35.25,-35.2499,-5.916667,-5.916567000000001
309465,-52.4,-52.399899999999995,-28.266667,-28.266567000000002
309512,-46.533333,-46.533232999999996,-18.583333,-18.583233
309675,-34.883333,-34.883233,-7.95,-7.9499
310107,-52.333333,-52.333233,-31.766667,-31.766567000000002
310328,-40.5,-40.4999,-9.4,-9.3999
310329,-43.184444,-43.184343999999996,-22.510833,-22.510733000000002
310514,-45.466667,-45.466567,-22.916667,-22.916567
310690,-47.633333,-47.633233,-22.716667,-22.716567
310943,-46.333333,-46.333233,-23.533333,-23.533233
311131,-46.566667,-46.566567,-21.8,-21.7999
311285,-50.15,-50.149899999999995,-25.083333,-25.083233
311522,-51.2,-51.1999,-30.033333,-30.033233
312079,-39.083333,-39.083233,-16.433332999999998,-16.433232999999998
312125,-63.9,-63.899899999999995,-8.766667,-8.766567
312222,-45.93333300000001,-45.93323300000001,-22.216667,-22.216567
312293,-46.4,-46.399899999999995,-24.0,-23.9999
312402,-51.366667,-51.366566999999996,-22.116667,-22.116567
312678,-43.556316,-43.556216,-22.722897,-22.722797
313011,-34.9,-34.899899999999995,-8.05,-8.049900000000001
313161,-44.4575,-44.4574,-22.4679,-22.4678
313586,-44.1,-44.0999,-19.783333,-19.783233
313635,-46.416667,-46.41656699999999,-23.716667,-23.716567
313636,-47.8,-47.799899999999994,-21.166667,-21.166567
313738,-67.8,-67.7999,-9.966667,-9.966567
313767,-47.55,-47.549899999999994,-22.4,-22.3999
313816,-43.233333,-43.233233,-22.9,-22.8999
313901,-52.083333,-52.083233,-32.033333,-32.033232999999996
314160,-54.63333299999999,-54.63323299999999,-16.466667,-16.466567
314270,-43.8,-43.799899999999994,-19.9,-19.8999
314559,-38.516667,-38.516566999999995,-12.983333,-12.983233
314820,-52.433333,-52.433232999999994,-29.716667,-29.716567
315017,-43.866667,-43.866566999999996,-19.783333,-19.783233
315093,-53.8,-53.799899999999994,-29.683333,-29.683233
315243,-54.7,-54.6999,-2.433333,-2.433233
315311,-34.966667,-34.966567,-7.133333,-7.133233000000001
315488,-46.516667,-46.516566999999995,-23.666667,-23.666567
315698,-46.333333,-46.333233,-23.95,-23.9499
315795,-46.55,-46.549899999999994,-23.7,-23.6999
315842,-46.566667,-46.566567,-23.6,-23.5999
315870,-47.9,-47.899899999999995,-22.016667,-22.016567000000002
316098,-43.025556,-43.025456,-22.800278,-22.800178
316193,-43.360894,-43.360794,-22.798614,-22.798514
316493,-49.383333,-49.383233,-20.8,-20.7999
316499,-45.883333,-45.883233,-23.183333,-23.183233
316515,-49.216667,-49.216567,-25.516667,-25.516567000000002
316544,-48.65,-48.649899999999995,-27.633333,-27.633233
316559,-51.15,-51.149899999999995,-29.766667,-29.766567000000002
316617,-44.266667,-44.266566999999995,-2.516667,-2.5165669999999998
316800,-46.665803,-46.66570299999999,-23.473293,-23.473193000000002
317127,-46.383333,-46.383233,-23.966667,-23.966567
317192,-51.15,-51.149899999999995,-29.833333000000003,-29.833233000000003
317626,-40.3,-40.299899999999994,-20.116667,-20.116567
317745,-44.233333,-44.233233,-19.45,-19.4499
325332,-40.35,-40.3499,-3.7,-3.6999
325405,-47.45,-47.4499,-23.483333,-23.483233
325747,-47.283333,-47.283232999999996,-22.8,-22.7999
325808,-46.333333,-46.333233,-23.533333,-23.533233
325845,-46.766667,-46.766566999999995,-23.6,-23.5999
326438,-45.55,-45.549899999999994,-23.033333,-23.033233
326526,-41.5,-41.4999,-17.85,-17.8499
326540,-42.816667,-42.816567,-5.0833330000000005,-5.083233000000001
326549,-42.968013,-42.967912999999996,-22.424064,-22.423964
326760,-42.816667,-42.816567,-5.1,-5.0999
327467,-47.916667,-47.91656699999999,-19.75,-19.7499
327472,-48.3,-48.299899999999994,-18.916667,-18.916567
327674,-57.083333,-57.083233,-29.75,-29.7499
327924,-45.43333300000001,-45.43323300000001,-21.55,-21.5499
328025,-56.13333299999999,-56.13323299999999,-15.65,-15.6499
328037,-46.833333,-46.833233,-23.2,-23.1999
328301,-51.033333,-51.033232999999996,-30.083333000000003,-30.083233000000003
328737,-40.283333,-40.283232999999996,-20.333333,-20.333233
328898,-40.85,-40.8499,-14.85,-14.8499
328899,-35.3,-35.299899999999994,-8.116667,-8.116567
328912,-40.35,-40.3499,-20.316667,-20.316567
328974,-44.116667,-44.116566999999996,-22.533333,-22.533233
329460,-77.35,-77.34989999999999,25.0833333,25.0834333
329996,25.9119444,25.9120444,-24.6463889,-24.646288900000002
331713,23.7,23.7001,52.1,52.100100000000005
333489,30.9833333,30.9834333,52.4416667,52.4417667
333982,23.8147222,23.8148222,53.6813889,53.681488900000005
337489,29.2666667,29.266766699999998,52.05,52.0501
337744,27.566666700000006,27.566766700000006,53.9,53.9001
339056,30.4052778,30.4053778,54.51527779999999,54.515377799999996
339684,26.0727778,26.0728778,52.1213889,52.1214889
341199,27.5333333,27.5334333,52.8,52.8001
346347,-122.3,-122.2999,49.05,49.0501
346599,-79.7,-79.6999,44.383333,44.383433000000004
347007,-114.083333,-114.08323299999999,51.083333,51.08343300000001
347736,-113.5,-113.4999,53.55,53.5501
348285,-80.25,-80.2499,43.55,43.5501
348310,-63.6,-63.5999,44.65,44.6501
348323,-79.833333,-79.83323299999999,43.25,43.2501
348680,-119.483333,-119.483233,49.9,49.9001
348741,-76.483333,-76.483233,44.233333,44.233433000000005
348762,-80.5,-80.4999,43.45,43.450100000000006
349065,-81.25,-81.2499,42.983333,42.983433000000005
349487,-73.583333,-73.58323299999999,45.5,45.5001
349847,-78.866667,-78.866567,43.9,43.9001
349854,-75.7,-75.6999,45.416667,45.416767
350239,-71.25,-71.2499,46.8,46.8001
350324,-104.616667,-104.616567,50.45,50.450100000000006
350892,-106.666667,-106.666567,52.133333,52.133433000000004
350999,-71.9,-71.8999,45.4,45.4001
351246,-80.966667,-80.966567,46.5,46.5001
351416,-79.416667,-79.416567,43.666667,43.666767
351447,-72.55,-72.5499,46.35,46.350100000000005
351536,-123.133333,-123.13323299999999,49.25,49.2501
351574,-123.35,-123.34989999999999,48.43333300000001,48.433433000000015
351658,-80.533333,-80.533233,43.466667,43.466767000000004
351795,-83.033333,-83.033233,42.333333,42.33343300000001
351804,-97.166667,-97.166567,49.883333,49.883433000000004
352864,17.366667,17.366767,-3.316667,-3.3165669999999996
354658,13.05,13.0501,-5.85,-5.8499
355532,28.860833000000003,28.860933000000003,-2.5083330000000004,-2.508233
355902,29.283333,29.283433,0.15,0.15009999999999998
357322,23.95,23.9501,-6.75,-6.7499
357417,19.766667,19.766767,3.25,3.2501
357526,29.222778,29.222878,-1.679167,-1.679067
357979,20.583333,20.583433,-4.316667,-4.316567
358289,27.616667,27.616767,2.766667,2.766767
359252,29.2,29.2001,-5.933333,-5.933233
359814,22.417778,22.417877999999998,-5.8958330000000005,-5.895733000000001
361746,18.818056,18.818156,-5.038611,-5.038511000000001
362213,25.95,25.9501,-2.95,-2.9499
362418,15.3,15.3001,-4.3,-4.2999
362696,25.2,25.2001,0.516667,0.516767
363929,26.733333,26.733432999999998,-10.981389,-10.981289
364623,27.466667,27.466767,-11.666667,-11.666567
366252,13.45,13.450099999999999,-5.816667,-5.816567
366528,18.266667,18.266767,0.06666699999999999,0.06676699999999999
366650,23.6,23.6001,-6.15,-6.149900000000001
369117,23.45,23.4501,-7.0,-6.9999
372856,20.8,20.8001,-6.416667,-6.416567000000001
373486,29.145833000000003,29.145933000000003,-3.406667,-3.406567
375522,18.5833333,18.5834333,4.3666667000000015,4.366766700000001
381536,15.284722199999996,15.284822199999995,-4.2591667,-4.2590667
387266,7.573271000000001,7.573371000000001,47.558395,47.558495
387316,7.466667,7.466767,46.916667,46.916767
388129,6.148113,6.148213,46.195602,46.195702000000004
388703,6.666667,6.666767,46.533333,46.533433
390604,8.55,8.5501,47.366667,47.366767
390651,-3.496389,-3.496289,6.729722,6.7298219999999995
390670,-4.012656,-4.012556,5.309657,5.309756999999999
391053,-4.213186,-4.2130860000000006,5.92801,5.928109999999999
391716,-4.051831,-4.051731,5.494622,5.494721999999999
393540,-5.030307,-5.030207,7.6938460000000015,7.693946000000001
394012,-6.450221,-6.450121,6.8773550000000006,6.877455
394675,-5.357229,-5.3571290000000005,5.83739,5.83749
395540,-5.950601,-5.950501,6.131933999999998,6.132033999999998
397981,-5.629608,-5.629508,9.458031,9.458131
399512,-7.55383,-7.55373,7.4125130000000015,7.412613000000001
402099,-6.636301,-6.636201,4.748508,4.748608
402756,-6.59388,-6.593780000000001,5.783766,5.783866
404170,-5.276741,-5.276641000000001,6.820548,6.820647999999999
405115,-70.4,-70.3999,-23.65,-23.6499
405141,-70.30417,-70.30407,-18.475,-18.4749
405334,-68.93333299999999,-68.93323299999999,-22.466667,-22.466567
405750,-72.116667,-72.116567,-36.6,-36.5999
405999,-73.05,-73.0499,-36.833333,-36.833233
406025,-70.333333,-70.33323299999999,-27.366667,-27.366567
406029,-71.343611,-71.34351099999999,-29.953333,-29.953233
406137,-71.233333,-71.233233,-34.983333,-34.983233
406883,-70.14305999999999,-70.14295999999999,-20.22083,-20.22073
407233,-71.25416700000002,-71.25406700000002,-29.907778000000004,-29.907678000000004
407532,-72.35,-72.34989999999999,-37.466667,-37.466567
408075,-73.15,-73.1499,-40.566667,-40.566567
408503,-72.944745,-72.944645,-41.469848,-41.469747999999996
408545,-70.916667,-70.916567,-53.15,-53.149899999999995
408670,-71.449444,-71.449344,-33.045,-33.0449
408723,-70.74444,-70.74434,-34.17083,-34.17073
408885,-70.716667,-70.716567,-33.6,-33.5999
409030,-70.666667,-70.666567,-33.45,-33.4499
409103,-73.116667,-73.116567,-36.716667,-36.716567
409110,-71.666667,-71.666567,-35.43333300000001,-35.43323300000001
409144,-72.6,-72.59989999999999,-38.733333,-38.733233
409293,-73.233333,-73.233233,-39.8,-39.799899999999994
409300,-71.601111,-71.601011,-33.047778,-33.047678
409349,-71.519722,-71.519622,-33.008056,-33.007956
410030,10.4166667,10.4167667,5.4666667,5.4667667
410199,10.1666667,10.1667667,5.9333333,5.9334333
410599,13.6833333,13.683433299999999,4.5833333,4.583433299999999
411898,9.7,9.700099999999999,4.0502778,4.0503778
412142,10.133333300000002,10.133433300000002,3.8,3.8001
412822,13.4,13.4001,9.3,9.3001
413941,15.0308333,15.0309333,12.0783333,12.0784333
413967,9.4386111,9.438711099999999,4.6438889,4.6439889
414304,9.7463889,9.7464889,4.7161111,4.7162111
414801,14.324722199999998,14.324822199999998,10.5955556,10.5956556
415264,10.25,10.2501,5.6333332999999985,5.633433299999998
415887,13.8027778,13.8028778,10.7402778,10.7403778
416666,13.5833333,13.5834333,7.3166667,7.3167667
417386,9.9325,9.932599999999999,4.9533333,4.9534332999999995
419064,11.516666699999998,11.516766699999998,3.8666667,3.8667667000000003
419293,126.977031,126.977131,45.545452,45.545552
419723,80.264444,80.264544,41.123056,41.123156
419814,88.116667,88.11676700000001,47.866667,47.866767
419912,116.680916,116.681016,23.448953,23.449053
420004,125.316667,125.316767,46.4,46.4001
420392,109.017222,109.01732200000001,32.68,32.6801
420673,117.050556,117.050656,30.509167,30.509267
420680,119.1925,119.1926,36.434167,36.434267000000006
420729,122.99,122.9901,41.123611,41.123711
420757,105.933333,105.93343300000001,26.25,26.2501
420941,114.328889,114.328989,36.099444,36.099544
421776,126.428611,126.428711,41.943056,41.943156
422098,122.816667,122.816767,45.616667,45.616767
424377,104.208056,104.208156,36.55833300000001,36.558433000000015
425758,118.403333,118.403433,25.443056,25.443156
425984,115.490278,115.490378,38.851111,38.851211000000006
426226,107.359045,107.359145,34.365907,34.366007
426403,131.424444,131.424544,46.558611,46.558711
427293,126.6,126.6001,48.266667,48.266767
427335,106.433889,106.433989,29.825556,29.825656
427765,109.1,109.1001,21.483333,21.483432999999998
428181,120.779167,120.779267,41.791944,41.792044000000004
428994,117.360833,117.360933,32.940833000000005,32.94093300000001
429087,123.765,123.7651,41.288611,41.288711000000006
429638,118.016667,118.016767,37.366667,37.366767
430021,117.833333,117.833433,36.483333,36.483433000000005
430127,115.770278,115.77037800000001,33.877222,33.87732200000001
430217,112.229788,112.229888,30.287567,30.287667
431331,116.866667,116.86676700000001,38.316667,38.316767000000006
433555,125.322778,125.322878,43.88,43.880100000000006
433612,111.678304,111.678404,29.046378000000004,29.046478000000004
434120,87.31666700000002,87.31676700000003,44.016667,44.016767
435652,119.966667,119.966767,31.783333,31.783433
435973,117.866667,117.86676700000001,31.6,31.6001
